gene,raw_identifier,n_masked,neural_r,knn_r,delta_r,neural_mse,knn_mse,delta_mse
PFDN4,PFDN4,86,0.63007516,0.85053515,-0.22046,0.8407630920410156,0.4484161138534546,-0.39234697818756104
SPEF2,SPEF2,103,0.70868385,0.9291514,-0.22046757,0.5747484564781189,0.19155515730381012,-0.3831932991743088
TARS,TARS,98,0.6458002,0.8663545,-0.22055435,0.4785081446170807,0.2260151356458664,-0.2524930089712143
TFRC,TFRC,104,0.7236086,0.94430995,-0.22070134,0.5327568650245667,0.13127288222312927,-0.4014839828014374
SNORA63,SNORA63|ENSG00000199552.1,85,0.6288725,0.84962106,-0.22074854,0.4704288840293884,0.22458527982234955,-0.24584360420703888
SNORA25,SNORA25|ENSG00000200075.1,116,0.6088819,0.8304353,-0.22155339,0.5631890892982483,0.2827395796775818,-0.2804495096206665
CCDC19,CCDC19,104,0.74602616,0.9679878,-0.22196162,0.5808106064796448,0.125450998544693,-0.4553596079349518
SPRR2F,SPRR2F,104,0.7245104,0.94669646,-0.22218609,0.6977360248565674,0.23142074048519135,-0.46631528437137604
HIST2H2BF,HIST2H2BF,85,0.63011235,0.8523567,-0.22224432,0.7006093859672546,0.34402093291282654,-0.3565884530544281
RNA5SP178,RNA5SP178,117,0.65153176,0.8739576,-0.22242582,0.7643958926200867,0.4187610149383545,-0.3456348776817322
C20orf173,C20orf173,109,0.4823553,0.70479524,-0.22243994,0.9077857732772827,0.6074909567832947,-0.30029481649398804
KIF3B,KIF3B,103,0.46120137,0.6838933,-0.22269195,0.6071283221244812,0.3933385908603668,-0.21378973126411438
UBXN2B,UBXN2B,92,0.5856736,0.808406,-0.22273242,0.46753811836242676,0.22833481431007385,-0.2392033040523529
NAPRT1,NAPRT1,96,0.6558408,0.87886065,-0.22301984,0.7450284957885742,0.30757877230644226,-0.43744972348213196
MAEL,MAEL,114,0.71625257,0.9392939,-0.22304136,0.38799914717674255,0.08816490322351456,-0.299834243953228
FAM84B,FAM84B,115,0.7364258,0.95994574,-0.22351992,0.36283841729164124,0.09214497357606888,-0.27069344371557236
RXRG,RXRG,101,0.6607159,0.8844375,-0.22372162,0.798591136932373,0.3896256983280182,-0.40896543860435486
PGLYRP3,PGLYRP3,105,0.7114303,0.9353159,-0.2238856,0.3407066762447357,0.1050691232085228,-0.23563755303621292
SNORA25,SNORA25|ENSG00000201957.1,98,0.6235932,0.84779674,-0.22420353,0.3329226076602936,0.1654503047466278,-0.16747230291366577
TDH,TDH,99,0.68586516,0.9103679,-0.22450274,0.41929879784584045,0.13824045658111572,-0.28105834126472473
NUPL2,NUPL2,93,0.5066734,0.7314299,-0.22475648,0.6988760232925415,0.4492945075035095,-0.24958151578903198
PSPH,PSPH,108,0.51317346,0.7380075,-0.22483402,0.47709962725639343,0.26926177740097046,-0.20783784985542297
ATP1A2,ATP1A2,102,0.75511,0.9803743,-0.22526425,0.5298407077789307,0.0765458196401596,-0.45329488813877106
CDH26,CDH26,102,0.6688904,0.89440143,-0.22551101,0.523321270942688,0.231632798910141,-0.291688472032547
TACC1,TACC1,92,0.56254035,0.7881433,-0.22560292,0.43112871050834656,0.22896622121334076,-0.2021624892950058
SNX13,SNX13,102,0.5183417,0.7440668,-0.22572505,0.7350987195968628,0.44276753067970276,-0.29233118891716003
C12orf36,C12orf36,110,0.715432,0.9412341,-0.22580212,0.5295154452323914,0.1719762235879898,-0.35753922164440155
RN7SL566P,RN7SL566P,95,0.5069807,0.73287696,-0.22589624,0.4137115776538849,0.23293408751487732,-0.18077749013900757
CRISPLD1,CRISPLD1,112,0.6585004,0.8846028,-0.22610241,0.553293764591217,0.21010734140872955,-0.3431864231824875
RBBP8NL,RBBP8NL,93,0.6789024,0.90501773,-0.22611535,0.5001576542854309,0.1733320653438568,-0.3268255889415741
TPD52,TPD52,82,0.7086802,0.9351416,-0.22646141,0.44381654262542725,0.16563861072063446,-0.2781779319047928
C5orf38,C5orf38,87,0.56277925,0.78929013,-0.22651088,0.27351075410842896,0.1272778958082199,-0.14623285830020905
PPAPDC1B,PPAPDC1B,119,0.5626958,0.78927124,-0.22657543,0.523668110370636,0.313468337059021,-0.210199773311615
MRPL15,MRPL15,103,0.6905196,0.9171083,-0.22658873,0.4578341841697693,0.14011250436306,-0.3177216798067093
LINC00599,LINC00599,92,0.58934283,0.8159803,-0.22663748,0.5453858375549316,0.2734350860118866,-0.27195075154304504
IGSF9,IGSF9,98,0.69404554,0.92069644,-0.2266509,0.5288425087928772,0.17156550288200378,-0.3572770059108734
MIR5692A2,MIR5692A2,114,0.63809323,0.8648433,-0.22675008,0.6819762587547302,0.3164874017238617,-0.36548885703086853
RNA5SP179,RNA5SP179,107,0.59696066,0.8237771,-0.22681642,0.6302897334098816,0.3219086527824402,-0.3083810806274414
CCND1,CCND1,109,0.28211495,0.509074,-0.22695902,1.4691659212112427,1.2700212001800537,-0.19914472103118896
CDCA7L,CDCA7L,100,0.54617035,0.77317816,-0.2270078,0.45043620467185974,0.26743364334106445,-0.1830025613307953
LCE1F,LCE1F,107,0.7363263,0.9633663,-0.22704005,0.30633512139320374,0.05030707269906998,-0.25602804869413376
B4GALT3,B4GALT3,94,0.73046744,0.9577571,-0.22728968,0.3014912009239197,0.058901213109493256,-0.24258998781442642
RN7SL250P,RN7SL250P,112,0.58158123,0.8089016,-0.22732037,0.7397690415382385,0.37860986590385437,-0.36115917563438416
RPL13P5,RPL13P5,88,0.53493416,0.7623138,-0.22737962,0.32926303148269653,0.18969440460205078,-0.13956862688064575
GYG1,GYG1,101,0.6489047,0.8766943,-0.22778964,0.4517594575881958,0.15534938871860504,-0.29641006886959076
FAM85B,FAM85B,121,0.6618935,0.88982344,-0.22792995,0.8005364537239075,0.30954626202583313,-0.49099019169807434
C8orf12,C8orf12,104,0.62283176,0.8508667,-0.22803491,0.5369637608528137,0.25691303610801697,-0.28005072474479675
DEFB103B,DEFB103B,106,0.62567616,0.8540474,-0.22837126,0.7757422924041748,0.3887346684932709,-0.38700762391090393
ZC3H3,ZC3H3,84,0.68493223,0.9135699,-0.2286377,0.4782979488372803,0.17581042647361755,-0.3024875223636627
STK4,STK4,100,0.5797186,0.80853987,-0.22882128,0.7891111969947815,0.4145270884037018,-0.3745841085910797
RNA5SP252,RNA5SP252,107,0.6703733,0.89948976,-0.22911644,0.6500479578971863,0.2619748115539551,-0.3880731463432312
HAR1A,HAR1A,100,0.6442924,0.87347806,-0.22918564,0.6197288632392883,0.3397223651409149,-0.2800064980983734
TCHH,TCHH,87,0.7285582,0.95790017,-0.22934198,0.8200292587280273,0.1847965270280838,-0.6352327316999435
VPS45,VPS45,109,0.6387586,0.86844456,-0.22968596,0.7512949109077454,0.3826671242713928,-0.36862778663635254
FMO9P,FMO9P,117,0.70057184,0.93034714,-0.22977531,0.3295132517814636,0.0790732204914093,-0.2504400312900543
ZNF546,ZNF546,108,0.6067427,0.8369229,-0.2301802,0.9450743198394775,0.43416741490364075,-0.5109069049358368
SPAG11A,SPAG11A,112,0.6542207,0.88456696,-0.23034626,0.5204300880432129,0.22112755477428436,-0.29930253326892853
HIST2H2AA4,HIST2H2AA4,98,0.7067995,0.9374231,-0.2306236,0.37560567259788513,0.10226361453533173,-0.2733420580625534
NCSTN,NCSTN,112,0.7119835,0.94270146,-0.23071796,0.42993584275245667,0.1061498373746872,-0.32378600537776947
TRRAP,TRRAP,108,0.42268708,0.65367836,-0.23099127,0.5933200716972351,0.40584155917167664,-0.18747851252555847
MDM2,MDM2,94,0.6488144,0.87982225,-0.23100787,0.9197455644607544,0.34678077697753906,-0.5729647874832153
NBPF11,NBPF11,102,0.6706887,0.9018281,-0.23113942,0.4312721788883209,0.13814446330070496,-0.29312771558761597
ANKRD34A,ANKRD34A,99,0.56204975,0.79327327,-0.23122352,0.7306942343711853,0.39886173605918884,-0.33183249831199646
RICTOR,RICTOR,110,0.6059143,0.83715826,-0.23124397,0.41117480397224426,0.2020673304796219,-0.20910747349262238
SNTG1,SNTG1,109,0.5185521,0.7502133,-0.2316612,0.8105922341346741,0.4735886752605438,-0.33700355887413025
HIST2H2BE,HIST2H2BE,118,0.697525,0.9293646,-0.2318396,0.4754284918308258,0.12058195471763611,-0.3548465371131897
MED1,MED1,111,0.40727812,0.63921916,-0.23194104,1.5950721502304077,1.11189603805542,-0.4831761121749878
SOX17,SOX17,101,0.6956885,0.92807305,-0.23238456,1.036427617073059,0.3037128746509552,-0.7327147424221039
RN7SL261P,RN7SL261P,96,0.6563949,0.8888094,-0.23241448,0.27609482407569885,0.09962978214025497,-0.17646504193544388
RIMKLB,RIMKLB,118,0.6877386,0.92024225,-0.23250365,0.5701624155044556,0.1904548555612564,-0.37970755994319916
TAS2R64P,TAS2R64P,91,0.71146166,0.9440406,-0.23257893,0.4371575713157654,0.08047039806842804,-0.35668717324733734
MDM1,MDM1,96,0.35175222,0.58444625,-0.23269403,0.29105904698371887,0.20787431299686432,-0.08318473398685455
C8orf17,C8orf17,84,0.6798948,0.91261023,-0.23271543,0.3454311192035675,0.11357132345438004,-0.23185979574918747
HIST2H2AA3,HIST2H2AA3,111,0.6290268,0.8619229,-0.23289615,0.5817857980728149,0.24247100949287415,-0.3393147885799408
CGN,CGN,120,0.70147175,0.9343793,-0.23290753,0.5239560604095459,0.14783026278018951,-0.3761257976293564
RNA5SP254,RNA5SP254,119,0.6114083,0.84433866,-0.23293036,0.5181486010551453,0.23118439316749573,-0.28696420788764954
SLC9A3,SLC9A3,107,0.67697054,0.90993357,-0.23296303,0.4538995325565338,0.22813458740711212,-0.2257649451494217
LINC00454,LINC00454,104,0.44388455,0.67685056,-0.232966,0.7894570827484131,0.5516781210899353,-0.23777896165847778
RN7SL777P,RN7SL777P,110,0.6601407,0.89312637,-0.23298568,0.5659992098808289,0.26515084505081177,-0.3008483648300171
ARNT,ARNT,107,0.7050042,0.93826777,-0.23326355,0.38222211599349976,0.1250811368227005,-0.25714097917079926
SQLE,SQLE,96,0.52862203,0.76203173,-0.2334097,0.8000248074531555,0.49066734313964844,-0.3093574643135071
PDE4DIP,PDE4DIP,126,0.68195295,0.9154254,-0.23347247,0.35319018363952637,0.12143165618181229,-0.23175852745771408
DUSP15,DUSP15,99,0.5931587,0.8266843,-0.23352557,0.7505306005477905,0.43835827708244324,-0.3121723234653473
LRLE1,LRLE1,94,0.5982638,0.8319877,-0.23372388,0.6617171764373779,0.3250443935394287,-0.3366727828979492
CYC1,CYC1,115,0.63481086,0.8686008,-0.23378992,0.5123541355133057,0.20382709801197052,-0.30852703750133514
FGF10,FGF10,108,0.63763285,0.8715891,-0.23395628,0.5307728052139282,0.2655884921550751,-0.26518431305885315
C8orf33,C8orf33,104,0.6439938,0.8782388,-0.234245,0.4527592360973358,0.15698550641536713,-0.2957737296819687
RN7SL37P,RN7SL37P,111,0.5946728,0.8289936,-0.23432082,0.4100918173789978,0.20750665664672852,-0.2025851607322693
PRKDC,PRKDC,99,0.5290981,0.76360697,-0.23450887,0.5242116451263428,0.28801587224006653,-0.23619577288627625
GRINA,GRINA,111,0.58105063,0.81595904,-0.2349084,0.7267966866493225,0.3944595158100128,-0.3323371708393097
NEURL2,NEURL2,101,0.5912646,0.8263328,-0.2350682,0.47498220205307007,0.25858065485954285,-0.21640154719352722
PRB4,PRB4,110,0.6466612,0.8820824,-0.23542118,0.4494643211364746,0.2006141096353531,-0.24885021150112152
MIR4257,MIR4257,100,0.57624847,0.8117291,-0.2354806,0.6603537201881409,0.37484797835350037,-0.2855057418346405
FAM78B,FAM78B,95,0.6286503,0.8643284,-0.23567808,0.46410834789276123,0.19716627895832062,-0.2669420689344406
ERI1,ERI1,104,0.57720685,0.81308216,-0.23587531,0.6790968775749207,0.3535316288471222,-0.32556524872779846
VSTM2A,VSTM2A,110,0.5411208,0.77735317,-0.23623234,0.2803632915019989,0.14219407737255096,-0.13816921412944794
DEFB130,DEFB130|ENSG00000233050.1,80,0.63666546,0.87289894,-0.23623347,0.6461820602416992,0.27440333366394043,-0.3717787265777588
TTC9B,TTC9B,112,0.46744078,0.70394117,-0.23650038,0.3789716362953186,0.21320927143096924,-0.16576236486434937
ADCY2,ADCY2,104,0.66698027,0.90377665,-0.23679638,0.7130415439605713,0.2864685654640198,-0.4265729784965515
NUF2,NUF2,104,0.6838488,0.92070234,-0.23685354,0.3023739457130432,0.0811818391084671,-0.2211921066045761
SLC35G5,SLC35G5,105,0.627301,0.86420774,-0.23690677,0.4228624999523163,0.175460085272789,-0.24740241467952728
FKBP4,FKBP4,103,0.62425715,0.8612217,-0.23696452,0.5758382081985474,0.25010746717453003,-0.32573074102401733
EYA1,EYA1,97,0.6755584,0.9126122,-0.23705381,0.3778083622455597,0.11439616233110428,-0.2634121999144554
RN7SL395P,RN7SL395P,86,0.6893503,0.92641675,-0.23706645,0.5588716864585876,0.166865736246109,-0.39200595021247864
LINC00477,LINC00477,111,0.6561221,0.8932365,-0.23711443,0.6544647812843323,0.2753925025463104,-0.37907227873802185
ZNF512B,ZNF512B,107,0.69130987,0.9286051,-0.23729521,0.698421061038971,0.2360592484474182,-0.46236181259155273
YAP1,YAP1,107,0.10995914,0.34731495,-0.23735581,0.8253798484802246,0.7243549227714539,-0.10102492570877075
CRNN,CRNN,111,0.6739479,0.91141784,-0.23746997,0.4144343435764313,0.15279845893383026,-0.261635884642601
SLC6A12,SLC6A12,95,0.6608468,0.8988846,-0.23803777,0.2333812564611435,0.08308155834674835,-0.15029969811439514
MAGOHB,MAGOHB,97,0.7226027,0.96120346,-0.23860073,0.9284601807594299,0.2115793526172638,-0.7168808281421661
FASTKD3,FASTKD3,110,0.6460893,0.884957,-0.2388677,0.660147488117218,0.28038516640663147,-0.37976232171058655
EDEM2,EDEM2,98,0.6786221,0.91755694,-0.23893481,0.7740673422813416,0.28802791237831116,-0.4860394299030304
CACNA2D4,CACNA2D4,100,0.67872435,0.9178105,-0.23908615,0.6266012787818909,0.21459995210170746,-0.4120013266801834
GPIHBP1,GPIHBP1,107,0.6803764,0.9195314,-0.239155,0.44728508591651917,0.1534157395362854,-0.29386934638023376
EMP1,EMP1,95,0.61729914,0.85654813,-0.23924899,0.3479723334312439,0.1688024252653122,-0.1791699081659317
ZFAT,ZFAT,111,0.6118904,0.8514788,-0.23958844,0.6392932534217834,0.30974429845809937,-0.3295489549636841
NKD2,NKD2,90,0.6483101,0.8883129,-0.24000275,0.7536129355430603,0.41570112109184265,-0.33791181445121765
TPPP,TPPP,94,0.5002397,0.7404508,-0.24021113,0.45824021100997925,0.2662603557109833,-0.19197985529899597
CCL28,CCL28,84,0.5668273,0.80704105,-0.24021375,0.4210009276866913,0.19233839213848114,-0.22866253554821014
ABCB5,ABCB5,99,0.5702352,0.8105156,-0.24028039,0.6676245927810669,0.33583828806877136,-0.33178630471229553
MYL9,MYL9,96,0.54680866,0.7876637,-0.24085504,0.5068807005882263,0.26181265711784363,-0.2450680434703827
PTCD1,PTCD1,92,0.5193428,0.7603467,-0.24100393,0.49037203192710876,0.2755321264266968,-0.214839905500412
CYP7A1,CYP7A1,104,0.56535774,0.80641735,-0.2410596,0.34724733233451843,0.16320739686489105,-0.18403993546962738
RN7SL7P,RN7SL7P,85,0.32934052,0.5705339,-0.24119335,0.5729687809944153,0.35433605313301086,-0.21863272786140442
RN7SKP294,RN7SKP294,88,0.61659867,0.8578761,-0.24127746,0.8888882994651794,0.3737984001636505,-0.5150898993015289
ING4,ING4,116,0.70035785,0.9416724,-0.24131453,0.686832070350647,0.20931121706962585,-0.4775208532810211
RAPGEF5,RAPGEF5,121,0.5101449,0.75182015,-0.24167526,0.858642578125,0.5000569224357605,-0.3585856556892395
TONSL,TONSL,101,0.6478876,0.89006454,-0.24217695,0.7052887082099915,0.25479376316070557,-0.4504949450492859
EPPK1,EPPK1,97,0.63501775,0.877306,-0.24228823,0.49783074855804443,0.19810105860233307,-0.29972968995571136
GSDMA,GSDMA,105,0.60209876,0.8443945,-0.24229574,0.83774334192276,0.46747756004333496,-0.37026578187942505
snoU13,snoU13|ENSG00000239154.1,100,0.24987651,0.49219218,-0.24231566,1.524298071861267,1.277852177619934,-0.246445894241333
CASC1,CASC1,102,0.370431,0.6128916,-0.24246061,0.6672812104225159,0.47794589400291443,-0.18933531641960144
CDH4,CDH4,108,0.62376595,0.86632574,-0.24255979,0.3206964135169983,0.12411375343799591,-0.19658266007900238
FXYD5,FXYD5,111,0.39756835,0.6404205,-0.24285215,1.4317306280136108,0.9937244653701782,-0.4380061626434326
COL4A2,COL4A2,93,0.40982428,0.6528096,-0.24298534,1.0456783771514893,0.7577192187309265,-0.28795915842056274
C1orf226,C1orf226,108,0.7030735,0.9461688,-0.24309528,0.3110109865665436,0.06708089262247086,-0.24393009394407272
FAM105B,FAM105B,104,0.6928721,0.93647057,-0.24359846,0.5629470348358154,0.17659729719161987,-0.38634973764419556
MIR579,MIR579,82,0.7096948,0.953363,-0.2436682,0.7633002996444702,0.18598850071430206,-0.5773117989301682
LCE2C,LCE2C,117,0.69846064,0.9425646,-0.24410397,0.47534632682800293,0.10683891177177429,-0.36850741505622864
RNA5SP273,RNA5SP273,111,0.6997569,0.9439689,-0.24421197,0.3273533880710602,0.07546363770961761,-0.25188975036144257
ECT2,ECT2,97,0.6039131,0.8481952,-0.24428207,0.43788427114486694,0.21417081356048584,-0.2237134575843811
NBPF20,NBPF20,107,0.682384,0.9266838,-0.24429977,0.9326880574226379,0.3398607075214386,-0.5928273499011993
FCGBP,FCGBP,106,0.5797201,0.8245583,-0.24483824,0.7016710042953491,0.34908974170684814,-0.352581262588501
NUPR1L,NUPR1L,111,0.56875026,0.8136692,-0.24491894,0.43000754714012146,0.253448486328125,-0.17655906081199646
C19orf12,C19orf12,93,-0.010607743,0.23435311,-0.24496086,1.1723188161849976,0.974513053894043,-0.1978057622909546
RNA5SP251,RNA5SP251,105,0.4436426,0.6886155,-0.24497291,0.7983744144439697,0.5380898118019104,-0.2602846026420593
RN7SKP46,RN7SKP46,89,0.63538635,0.8805009,-0.24511456,0.6382530331611633,0.2099478840827942,-0.42830514907836914
NTF3,NTF3,96,0.7023419,0.94749856,-0.24515665,0.3497830629348755,0.07868257164955139,-0.2711004912853241
DKK4,DKK4,97,0.5514679,0.7966272,-0.24515933,0.5592725872993469,0.30758756399154663,-0.2516850233078003
SCARNA15,SCARNA15|ENSG00000252193.1,90,0.6916754,0.9370599,-0.24538445,0.28903982043266296,0.07149088382720947,-0.2175489366054535
EID2,EID2,97,0.5494768,0.79497117,-0.24549437,1.5573409795761108,0.7785400748252869,-0.778800904750824
STAR,STAR,96,0.43429703,0.679895,-0.24559796,0.43820706009864807,0.2706124782562256,-0.16759458184242249
CSTF1,CSTF1,118,0.6592404,0.90519387,-0.24595344,0.507787823677063,0.16784439980983734,-0.33994342386722565
MIR647,MIR647,97,0.6719217,0.9179788,-0.24605715,1.6668739318847656,0.6492053270339966,-1.017668604850769
NANOG,NANOG,105,0.64861304,0.89495224,-0.2463392,0.32867297530174255,0.13763412833213806,-0.1910388469696045
MRPS17,MRPS17,99,0.47752255,0.724166,-0.24664342,0.3938809037208557,0.23425351083278656,-0.15962739288806915
VSTM2B,VSTM2B,100,0.3596638,0.60683084,-0.24716702,1.321401834487915,1.0284570455551147,-0.2929447889328003
DEFB4B,DEFB4B,98,0.6150174,0.86229306,-0.24727565,0.3829265236854553,0.16712689399719238,-0.21579962968826294
SLAMF1,SLAMF1,97,0.6769904,0.9247397,-0.24774933,0.38040891289711,0.11293287575244904,-0.26747603714466095
SCNN1A,SCNN1A,92,0.6988069,0.94671535,-0.24790847,0.6360617280006409,0.19011014699935913,-0.44595158100128174
ATF6,ATF6,97,0.67348474,0.92151994,-0.24803519,0.3401851952075958,0.08080903440713882,-0.259376160800457
RNA5SP75,RNA5SP75,98,0.6311122,0.8792382,-0.24812597,0.3430594205856323,0.13033944368362427,-0.21271997690200806
STMN1P1,STMN1P1,95,0.69214606,0.9405457,-0.24839962,0.5725454092025757,0.12778250873088837,-0.4447629004716873
ANO2,ANO2,108,0.6418619,0.89037573,-0.24851382,0.36884236335754395,0.14158543944358826,-0.2272569239139557
DEFB4A,DEFB4A,117,0.43075287,0.6793242,-0.24857134,1.0585650205612183,0.7060636878013611,-0.3525013327598572
LANCL2,LANCL2,89,0.4681746,0.7168792,-0.24870458,1.9396488666534424,1.1697311401367188,-0.7699177265167236
C1orf192,C1orf192,98,0.6723429,0.92156714,-0.24922425,0.4918530583381653,0.1316959261894226,-0.3601571321487427
MTRNR2L3,MTRNR2L3,114,0.64891624,0.89827543,-0.24935919,0.4730280935764313,0.17201004922389984,-0.30101804435253143
AGAP2,AGAP2,108,0.20509441,0.45460448,-0.24951006,1.1923134326934814,1.036422848701477,-0.1558905839920044
HAS2,HAS2,97,0.6849117,0.9344324,-0.24952066,0.4876912236213684,0.13313570618629456,-0.35455551743507385
MROH5,MROH5,114,0.58007836,0.8296028,-0.24952441,0.5085735321044922,0.21706002950668335,-0.29151350259780884
ADAM5,ADAM5,93,0.26398066,0.51351297,-0.24953231,1.5039689540863037,1.1729950904846191,-0.33097386360168457
SRGAP2B,SRGAP2B,111,0.66408235,0.91413593,-0.25005358,0.6918468475341797,0.2471250295639038,-0.4447218179702759
XRCC6BP1,XRCC6BP1,92,0.5377059,0.78801423,-0.25030833,1.5699471235275269,0.8945432901382446,-0.6754038333892822
ZNF726,ZNF726,104,0.2986313,0.54911786,-0.25048655,0.9904171228408813,0.7682503461837769,-0.2221667766571045
CREB3L4,CREB3L4,114,0.64886016,0.89959276,-0.2507326,0.48352134227752686,0.2087336629629135,-0.27478767931461334
S100A10,S100A10,98,0.69032377,0.94133437,-0.2510106,0.9932996034622192,0.34751206636428833,-0.6457875370979309
SNORD13,SNORD13,89,0.49211204,0.74338144,-0.2512694,0.5432361960411072,0.3277268707752228,-0.2155093252658844
